[2023-10-12 15:27:19] INFO: Starting local search for instance Ann_Arbor...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1347080.037600
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25947080.037600
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 19827.033600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 21021.897600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 861 404 269 259 678 566 232 861 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 860 440 245 91 362 28 363 708 134 704 83 447 247 497 552 161 860 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 6 of vehicle index 45 after trip index 15 of vehicle index 24...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 861 404 269 259 678 566 861 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 860 440 245 91 362 28 363 708 134 704 83 447 247 497 552 161 232 860 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1326058.140000
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25926058.140000
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 19827.033600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 20145.021600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 861 769 675 798 502 622 480 861 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 861 796 631 444 310 800 249 338 192 315 641 294 425 624 601 77 117 861 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 1 of vehicle index 43 after trip index 9 of vehicle index 14...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 861 675 798 502 622 480 861 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 861 796 631 444 310 800 249 338 192 315 769 641 294 425 624 601 77 117 861 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1305913.118400
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25905913.118400
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 19827.033600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 19827.033600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 31 752 345 607 640 600 188 186 244 217 67 230 666 298 638 555 283 657 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 596 843 324 120 421 359 559 528 504 672 514 451 649 461 318 160 517 234 776 341 486 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 18 of vehicle index 28 after trip index 20 of vehicle index 9...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 31 752 345 607 640 600 188 186 244 217 67 230 666 298 638 555 283 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 596 843 324 120 421 359 559 528 504 672 514 451 649 461 318 160 517 234 776 341 657 486 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1286086.084800
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25886086.084800
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 19827.033600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 19827.033600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 692 389 525 413 751 367 168 431 19 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 729 311 323 643 81 835 803 446 513 434 457 43 254 308 58 630 646 170 737 690 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 3 of vehicle index 42 after trip index 11 of vehicle index 12...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 692 389 413 751 367 168 431 19 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 729 311 323 643 81 835 803 446 513 434 457 525 43 254 308 58 630 646 170 737 690 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1266259.051200
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25866259.051200
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 28987.015200
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 19827.033600
[2023-10-12 15:27:22] INFO: Performing exchange...
[2023-10-12 15:27:22] DEBUG: First vehicle trip IDs: 859 588 329 275 344 418 200 50 549 454 320 373 664 731 847 267 468 303 59 849 859 
[2023-10-12 15:27:22] DEBUG: Second vehicle trip IDs: 859 692 389 413 751 367 168 431 19 859 
[2023-10-12 15:27:22] DEBUG: Exchanging trip index 14 of vehicle index 29 with trip index 3 of vehicle index 42...
[2023-10-12 15:27:22] DEBUG: First vehicle new trip IDs: 859 588 329 275 344 418 200 50 549 454 320 373 664 731 413 267 468 303 59 849 859 
[2023-10-12 15:27:22] DEBUG: Second vehicle new trip IDs: 859 692 389 847 751 367 168 431 19 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1237272.036000
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25837272.036000
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 18054.009600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 19827.033600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 522 495 106 365 679 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 400 793 544 695 534 714 42 483 507 676 93 353 371 354 422 827 668 438 562 730 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 2 of vehicle index 52 after trip index 13 of vehicle index 18...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 522 106 365 679 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 400 793 544 695 534 714 42 483 507 676 93 353 371 495 354 422 827 668 438 562 730 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1217445.002400
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25817445.002400
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 18054.009600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 19827.033600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 542 787 162 635 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 551 599 378 195 171 623 618 597 683 420 231 556 629 554 38 241 524 288 150 456 686 197 350 770 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 1 of vehicle index 53 after trip index 17 of vehicle index 20...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 787 162 635 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 551 599 378 195 171 623 618 597 683 420 231 556 629 554 38 241 524 542 288 150 456 686 197 350 770 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1197617.968800
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25797617.968800
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 18054.009600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 18884.632800
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 69 290 361 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 132 372 681 15 385 617 153 605 229 88 96 558 680 99 697 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 3 of vehicle index 54 after trip index 14 of vehicle index 32...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 69 290 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 132 372 681 15 385 617 153 605 229 88 96 558 680 99 361 697 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1178733.336000
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25778733.336000
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 18054.009600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 18121.461600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 132 372 681 15 385 617 153 605 229 88 96 558 680 99 361 697 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 861 724 66 627 46 102 148 850 266 336 287 747 768 343 760 85 706 861 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 12 of vehicle index 32 after trip index 12 of vehicle index 37...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 132 372 681 15 385 617 153 605 229 88 96 680 99 361 697 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 861 724 66 627 46 102 148 850 266 336 287 747 768 558 343 760 85 706 861 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1160611.874400
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25760611.874400
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 18054.009600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 18054.009600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 596 843 324 120 421 359 559 528 504 672 514 451 649 461 318 160 517 234 776 341 657 486 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 860 165 36 602 755 814 166 277 469 590 314 836 190 557 761 284 841 140 386 151 860 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 15 of vehicle index 9 after trip index 16 of vehicle index 6...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 596 843 324 120 421 359 559 528 504 672 514 451 649 461 160 517 234 776 341 657 486 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 860 165 36 602 755 814 166 277 469 590 314 836 190 557 761 284 841 318 140 386 151 860 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1142557.864800
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25742557.864800
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 18054.009600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 18054.009600
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 861 236 268 472 655 382 257 753 685 568 262 632 145 573 853 720 211 428 116 155 250 861 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 613 443 592 825 561 818 831 652 716 110 128 14 17 609 181 582 574 694 256 295 593 722 248 196 417 837 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 18 of vehicle index 16 after trip index 21 of vehicle index 8...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 861 236 268 472 655 382 257 753 685 568 262 632 145 573 853 720 211 428 155 250 861 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 613 443 592 825 561 818 831 652 716 110 128 14 17 609 181 582 574 694 256 295 593 116 722 248 196 417 837 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1124503.855200
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25724503.855200
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 17601.117600
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 17647.370400
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 613 443 592 825 561 818 831 652 716 110 128 14 17 609 181 582 574 694 256 295 593 116 722 248 196 417 837 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 78 698 799 453 289 252 637 771 700 696 777 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 21 of vehicle index 8 after trip index 21 of vehicle index 10...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 613 443 592 825 561 818 831 652 716 110 128 14 17 609 181 582 574 694 256 295 116 722 248 196 417 837 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 78 698 799 453 289 252 593 637 771 700 696 777 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1106856.484800
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25706856.484800
[2023-10-12 15:27:22] INFO: Optimizing scheduling...
[2023-10-12 15:27:22] INFO: Savings from exchange operator: 17599.190400
[2023-10-12 15:27:22] INFO: Savings from shifts operator: 17647.370400
[2023-10-12 15:27:22] INFO: Performing shift...
[2023-10-12 15:27:22] DEBUG: Source vehicle trip IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 78 698 799 453 289 252 593 637 771 700 696 777 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle trip IDs: 859 302 840 68 783 63 797 76 281 477 718 464 214 224 95 393 261 416 380 383 756 260 859 
[2023-10-12 15:27:22] DEBUG: Shifting trip index 24 of vehicle index 10 after trip index 18 of vehicle index 15...
[2023-10-12 15:27:22] DEBUG: Source vehicle new trip IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 78 698 799 453 289 252 593 637 700 696 777 859 
[2023-10-12 15:27:22] DEBUG: Destination vehicle new trip new IDs: 859 302 840 68 783 63 797 76 281 477 718 464 214 224 95 393 261 416 380 771 383 756 260 859 
[2023-10-12 15:27:22] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:22] DEBUG: Fixed cost of opening charging stations: 5000000.000000
[2023-10-12 15:27:22] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:22] DEBUG: Total cost of deadheading: 1089209.114400
[2023-10-12 15:27:22] INFO: Number of charging stations: 25
[2023-10-12 15:27:22] INFO: Number of buses used: 56
[2023-10-12 15:27:22] INFO: Total cost: 25689209.114400
